10,(Senior) Consultant Data Engineer SAS (all genders),vor 2 Wochen,adesso SE,"Berlin, Köln, Hamburg, Stuttgart, Dortmund, Nürnberg, Frankfurt, München","Basierend auf einem abgeschlossenen Studium hast Du als Data Engineer vielfältige Erfahrungen in &Analytics Projekten gesammelt und kennen das Geschäft eines IT-Dienstleisters. Du kennst das Geschäft eines IT-Dienstleisters und möchtest deine bisherigen Erfahrungen sowie dein Wissen aus vielfältigen &Analytics Projekten in spannenden Kundenprojekten weiter ausbauen? Dann bist du bei uns im Team & Analytics bei adesso genau richtig! Du konzipierst, berätst und entwickelst für unsere Kunden Driven Products und bildest die Schnittstelle zwischen und Fachbereichen. * Erfahrungen im Anforderungsmanagement sowie Umsetzung von &Analytics Kundenprojekten * Kenntnisse der DWH/ Lake Architektur und Datenmodellierung nach Inmon und Kimb",https://www.stepstone.de/stellenangebote--Senior-Consultant-Data-Engineer-SAS-all-genders-Berlin-Koeln-Hamburg-Stuttgart-Dortmund-Nuernberg-Frankfurt-Muenchen-adesso-SE--9273554-inline.html,stepstone,2023-03-18 12:46:25,Data Engineer
11,Data Architect (all genders),vor 2 Wochen,IU Internationale Hochschule,"Berlin, Dortmund, Frankfurt, Hamburg, Köln, München, Nürnberg",Betreuung von internen Analytics Projekten und anleiten von motivierten Data Engineers Das Competence Center ist verantwortlich für die Umsetzung komplexer Big und Cloud Analytics Projekte für unsere namhaften Kunden. Dann gestalte gemeinsam mit uns die Line of Business & Analytics. Als Architect bist du Teil eines innovativen und stetig wachsenden Teams. Du hast Gestaltungsfreiheit beim Konstruieren und Verantworten komplexer Plattformen. * Identifizierung von Use Cases und Klassifizierung geeigneter Technologien unter Betrachtung der Kundenspezifika * Verantwortung von Angeboten mit dem Schwerpunkt Architektur und Technologie * Aufgrund deiner mehrjährigen Erfahrung blickst du auf einen,https://www.stepstone.de/stellenangebote--Data-Architect-all-genders-Berlin-Dortmund-Frankfurt-Hamburg-Koeln-Muenchen-Nuernberg-adesso-SE--9273660-inline.html,stepstone,2023-03-18 12:46:25,Data Engineer
12,Duales Studium Digital Engineering (B.Eng.),vor 5 Stunden,KPMG AG Wirtschaftsprüfungsgesellschaft,"Düsseldorf, Berlin, Dortmund, Hamburg, München, Frankfurt am Main",Computer-based Engineer,https://www.stepstone.de/stellenangebote--Duales-Studium-Digital-Engineering-B-Eng-Duesseldorf-Berlin-Dortmund-Hamburg-Muenchen-Frankfurt-am-Main-IU-Internationale-Hochschule--9346605-inline.html,stepstone,2023-03-18 12:46:25,Data Engineer
13,Senior Consultant (w/m/d) Data Management,vor 10 Stunden,Paracelsus-Kliniken Deutschland GmbH & Co. KGaA,"Berlin, Düsseldorf, Frankfurt, Hamburg, München, Köln, Hannover, Münster, Bielefeld, Dortmund","Du setzt Dein Know-how in Umsetzungsprojekten zur Implementierung eines umfassenden Data Management Frameworks in komplexen Unternehmensstrukturen der Finanzbranche ein (Metadatenmanagement, Datenmodellierung, Quality Management, Shopping, etc.). * Du bringst fundierte Kenntnisse aus den Bereichen Management (inkl. Tools), Warehouse und/oder Cloud-basierte Lösungen mit.",https://www.stepstone.de/stellenangebote--Senior-Consultant-w-m-d-Data-Management-Berlin-Duesseldorf-Frankfurt-Hamburg-Muenchen-Koeln-Hannover-Muenster-Bielefeld-Dortmund-KPMG-AG-Wirtschaftspruefungsgesellschaft--8931651-inline.html,stepstone,2023-03-18 12:46:25,Data Engineer
14,DevOps Engineer (m/w/d),vor 23 Stunden,MPDV Mikrolab GmbH,Osnabrück,"Als DevOps Engineer (m/w/d) sorgen Sie dafür, dass unsere IT-Bereiche Entwicklung und Betrieb der Systeme reibungslos zusammenarbeiten.",https://www.stepstone.de/stellenangebote--DevOps-Engineer-m-w-d-Osnabrueck-Paracelsus-Kliniken-Deutschland-GmbH-Co-KGaA--9345020-inline.html,stepstone,2023-03-18 12:46:25,Data Engineer
15,Consultant Smart Factory Software / MES (m/w/d),vor 1 Tag,Arvato Systems Digital GmbH,"Heimsheim bei Stuttgart, München, Hamm, Heidelberg, Mosbach","MPDV Mikrolab GmbH * Heimsheim bei Stuttgart, München, Hamm, Heidelberg, Mosbach * Feste Anstellung * Vollzeit - Willkommen bei MPDV - Als Experte für IT-Lösungen in der Fertigung unterstützen wir Unternehmen dabei, ihre Vision der Smart Factory zu verwirklichen. Wir sind weltweiter Player, aber regional verwurzelt. Highflyer, aber nicht abgehoben. Top Innovator, aber trotzdem bodenständig. Unsere Softwarelösungen begeistern seit mehr als 45 Jahren Unternehmen aus dem Fertigungsumfeld. Dank innovativer Produkte gestalten wir seitdem zusammen mit unseren Kunden die Smart Factory von morgen. Dabei arbeiten wir in einem familiären Umfeld, welches von Wertschätzung geprägt und offen für neue Impulse ist. Als innovatives und dynamisches Unternehmen mit rund 520 Mitarbeitern sind wir weiterhin auf Erfolgskurs und suchen zur Verstärkung unseres Teams für unsere Standorte in",https://www.stepstone.de/stellenangebote--Consultant-Smart-Factory-Software-MES-m-w-d-Heimsheim-bei-Stuttgart-Muenchen-Hamm-Heidelberg-Mosbach-MPDV-Mikrolab-GmbH--9346099-inline.html,stepstone,2023-03-18 12:46:25,Data Engineer
16,Cloud Engineer (m/w/d),vor 1 Tag,Ernsting’s family,"Gütersloh, Hamburg, Rostock, Leipzig","Als international agierender IT-Spezialist, suchen wir dich als Cloud Engineer (m/w/d).",https://www.stepstone.de/stellenangebote--Cloud-Engineer-m-w-d-Guetersloh-Hamburg-Rostock-Leipzig-Arvato-Systems-Digital-GmbH--9343526-inline.html,stepstone,2023-03-18 12:46:25,Data Engineer
17,SAP Analytics Expert (gn*),vor 1 Tag,Atruvia AG,Coesfeld-Lette bei Münster,"Ernsting's family * Coesfeld-Lette bei Münster * Feste Anstellung * Home Office möglich,Vollzeit - Wusstest Du eigentlich schon, dass … wir als nachhaltig agierendes Familienunternehmen mit rund 1.920 Filialen und einem mehrfach ausgezeichneten Online Shop einer der größten Cross-Channel-Anbieter im deutschen Textileinzelhandel sind? Unsere Kundschaft freut sich über ein attraktives Preis-Leistungs-Angebot in den Bereichen Bekleidung und Home-&-Living-Sortimente für die ganze Familie. Dieser Familiengedanke findet sich auch in unserem täglichen Miteinander wieder: Ein ausgeprägtes Gemeinschaftsgefühl, Kommunikation auf Augenhöhe sowie ein respektvoller Umgang machen unsere stetig wachsende Ernsting's family zu etwas ganz Besonderem. Noch mehr über Ernsting's family erfährst du im Video. Schau doch mal rein! Du bist Analytiker, Gestalter und hast Lust etwas zu bewegen?",https://www.stepstone.de/stellenangebote--SAP-Analytics-Expert-gn-Coesfeld-Lette-bei-Muenster-Ernstings-family--8277490-inline.html,stepstone,2023-03-18 12:46:25,Data Engineer
18,System Engineer Public Cloud Basis (m/w/d),vor 1 Tag,Ratiodata SE,"Karlsruhe, Münster",Dabei nutzen wir zukunftsweisende Technologien wie Smart Data und schreiben Prozessoptimierung und Regulatorik groß. * Du hast sehr gute Kenntnisse in Public-Cloud-Lösungen mit Schwerpunkt Microsoft Azure sowie Erfahrung im -Center-Umfeld.,https://www.stepstone.de/stellenangebote--System-Engineer-Public-Cloud-Basis-m-w-d-Karlsruhe-Muenster-Atruvia-AG--9305315-inline.html,stepstone,2023-03-18 12:46:25,Data Engineer
19,Junior Client Engineer (m/w/d),vor 1 Tag,Web Computing GmbH,"Koblenz (Mülheim-Kärlich), Hannover (Wedemark), Frankfurt am Main, Duisburg, Münster",Ratiodata SE - Die Ratiodata SE zählt zu den größten Systemhäusern und Technologiepartner in Deutschland mit einem Team von rund 1.500 Kolleginnen und Kollegen an bundesweit 14 Standorten und Außenstellen. Zum nächstmöglichen Zeitpunkt bieten wir im Bereich IT Service eine Stelle als Junior Client (m/w/d),https://www.stepstone.de/stellenangebote--Junior-Client-Engineer-m-w-d-Koblenz-Muelheim-Kaerlich-Hannover-Wedemark-Frankfurt-am-Main-Duisburg-Muenster-Ratiodata-SE--8985318-inline.html,stepstone,2023-03-18 12:46:25,Data Engineer
20,Cloud-Engineer (m/w/d),vor 2 Tagen,Atruvia AG,Münster,"Web Computing GmbH * Münster * Feste Anstellung * N/D - Wir suchen Ideen- und Impulsgeber, mit denen wir gemeinsam aktiv die Zukunft gestalten und Ziele erreichen, die auch übermorgen noch gelten. Wenn Du in ganzheitlichen Lösungen denkst und Probleme für Dich da sind, um gelöst zu werden, dann bist Du bei uns genau richtig! Wir schätzen Deinen Mut, fördern Deine Ideen, fordern Dich heraus und leben eine intensive Feedbackkultur. Heute, morgen und übermorgen. Aufbau und Betrieb * der CI-Infrastruktur für die lokale Entwicklung unseres Teams zur Steigerung der Developer Experience * der unternehmenseigenen Cloud-Infrastruktur zum Betrieb unserer Standardprodukte für unsere Kunden * von On-Premises-Systemen bei DAX30-Konzernen sowie in der Finanzbranche * von Cloud-Native-Infrastrukturen auf Basis von Cloud-Providern wie AWS, Azure und Hetzner - Administration und Weite",https://www.stepstone.de/stellenangebote--Cloud-Engineer-m-w-d-Muenster-Web-Computing-GmbH--9338001-inline.html,stepstone,2023-03-18 12:46:25,Data Engineer
21,Software Engineer Java und Angular (m/w/d),vor 3 Tagen,Atruvia AG,Münster,Dabei nutzen wir zukunftsweisende Technologien wie Smart Data und schreiben Prozessoptimierung und Regulatorik groß. Wir leben ein agiles Organisationsmodell mit crossfunktionalen Teams und suchen dich für unser Geschäftsfeld Security and Identity im Tribe Omnikanalsteuerung.,https://www.stepstone.de/stellenangebote--Software-Engineer-Java-und-Angular-m-w-d-Muenster-Atruvia-AG--9210614-inline.html,stepstone,2023-03-18 12:46:25,Data Engineer
22,Application Engineer für Log-Management (m/w/d),vor 3 Tagen,Atruvia AG,Münster,"Dabei nutzen wir zukunftsweisende Technologien wie Smart Data und schreiben Prozessoptimierung und Regulatorik groß. * Schwerpunkte deiner Tätigkeit sind unter anderem die Entwicklung der Log-Management-Frameworks, die Koordination und Beratung von Anforderungen an das Log-Management sowie die Administration, Konfiguration und Weiterentwicklung unserer Log-Management- und Machine-Solutions Splunk und Graylog unter Linux.",https://www.stepstone.de/stellenangebote--Application-Engineer-fuer-Log-Management-m-w-d-Muenster-Atruvia-AG--8997153-inline.html,stepstone,2023-03-18 12:46:25,Data Engineer
23,Cyber Defense Engineer - Network Security (m/w/d),vor 3 Tagen,Riverty Services GmbH,"Karlsruhe, München, Münster",Dabei nutzen wir zukunftsweisende Technologien wie Smart Data und schreiben Prozessoptimierung und Regulatorik groß.,https://www.stepstone.de/stellenangebote--Cyber-Defense-Engineer-Network-Security-m-w-d-Karlsruhe-Muenchen-Muenster-Atruvia-AG--8786113-inline.html,stepstone,2023-03-18 12:46:25,Data Engineer
24,Process Manager (Personal Finance) (m/f/d),vor 3 Tagen,,"Baden-Baden, Verl, Berlin, Wien, Amsterdam, Stockholm, Glasgow","You have the willingness to also work as a Test Engineer and with respective tools like Jira/Xray and Confluence * Focus of a Junior Process Manager: You have the willingness to familiarize yourself with the test tool Jira Xray, create and document test cases, test and test executions and coordinate and handle defects within the product development process",https://www.stepstone.de/stellenangebote--Process-Manager-Personal-Finance-m-f-d-Baden-Baden-Verl-Berlin-Wien-Amsterdam-Stockholm-Glasgow-Riverty-Services-GmbH--9334922-inline.html,stepstone,2023-03-18 12:46:25,Data Engineer
0,Data Engineer (m/w/d),Vor 10 Stunden,Brunel,Osnabrück,Sie haben ein Interesse an Projekten und Prozessen im Bereich der EDI (Idealerweise mit Lobster_data).,https://www.xing.com/jobs/osnabrueck-data-engineer-98521082,xing,2023-03-18 12:46:53,Data Engineer
1,Data Engineer (m/w/d),Vor 11 Stunden,BRUDERKOPF GmbH & Co. KG,Dortmund,Für ihn suchen wir einen Data Engineer (m/w/d) . Wahlweise ist die Arbeit am Standort unseres Mandanten oder remote möglich.,https://www.xing.com/jobs/dortmund-data-engineer-98517437,xing,2023-03-18 12:46:53,Data Engineer
2,Cloud Data Solutions Engineer (m/w/d),Vor 13 Stunden,PROSOZ Herten GmbH,Herten,"Um die digitale Transformation in der kommunalen Verwaltung weiter voranzutreiben, suchen wir dich als Cloud Data Solutions Engineer (m/w/d) Verstärke unser Team",https://www.xing.com/jobs/herten-cloud-data-solutions-engineer-98504901,xing,2023-03-18 12:46:53,Data Engineer
3,Big Data Engineer (m/w/d),Vor 18 Stunden,ORDIX AG,Münster,"Ihre Aufgaben Zu Ihren Aufgaben gehören die Beratung, der Betrieb und die Problemanalyse einer Big Data Plattform im Hadoop Umfeld Sie administrieren und konfigurieren",https://www.xing.com/jobs/muenster-big-data-engineer-98487882,xing,2023-03-18 12:46:53,Data Engineer
4,Senior Data Engineer (m/w/d),Vor 19 Stunden,BRUDERKOPF GmbH & Co. KG,Kassel,Für ihn suchen wir einen Senior Data Engineer (m/w/d) . Wahlweise ist die Arbeit am Standort unseres Mandanten oder remote möglich.,https://www.xing.com/jobs/kassel-senior-data-engineer-98482664,xing,2023-03-18 12:46:53,Data Engineer
5,"DevOps Engineer | Big Data, LINUX, DevOps, JAVA, Cloud | bis 100% Home-Office mögl. (mwd)",Vor 23 Stunden,Vesterling AG,Dortmund,Als DevOps Engineer leisten Sie hier Beratung in Kundenprojekten bei einem innovativem Start-up.,https://www.xing.com/jobs/dortmund-devops-engineer-big-data-linux-devops-java-cloud-100-home-office-moegl-mwd-98471494,xing,2023-03-18 12:46:53,Data Engineer
6,Junior Data Engineer / Business Intelligence (m/w/d),Gestern,Schülerhilfe GmbH & Co. KG,Gelsenkirchen,Wir verstärken unser Team in der Zentrale Gelsenkirchen und suchen Sie in Vollzeit als Junior Data Engineer / Business Intelligence (m/w/d).,https://www.xing.com/jobs/gelsenkirchen-junior-data-engineer-business-intelligence-98468559,xing,2023-03-18 12:46:53,Data Engineer
7,Senior Data Engineer (m/w/d),Gestern,Goodman Masson GmbH,Holzwickede,"Data Engineer (m/w/d)"" in unbefristeter Festanstellung und in der Direktvermittlung.",https://www.xing.com/jobs/holzwickede-senior-data-engineer-98467522,xing,2023-03-18 12:46:53,Data Engineer
8,"IT Security Engineer | Linux, Windows | bis. 80.000€ p.a. | 100% Home-Office mögl. (mwd)",Gestern,Vesterling AG,Dortmund,"oder einer vergleichbar geeigneten Fachrichtung Interesse oder Berufserfahrung im Bereich der IT-Security Themen wie Firewalls, Antivirus / Antispam, IDS / IPS, Data",https://www.xing.com/jobs/dortmund-it-security-engineer-linux-windows-80-000-100-home-office-moegl-mwd-98436349,xing,2023-03-18 12:46:53,Data Engineer
9,"DevOps Profi | LINUX, Docker, Kubernetes, ansible, puppet, Terraform, Vagrant | Inhouse (mwd)",Gestern,Vesterling AG,Dortmund,"KVM und Container-Technologien (Docker, LXC) Erfahrungen und Kenntnisse im cloud-affinen skalierten Produktivbetrieb für Software-Entwicklung, AI-Modelling, Big Data",https://www.xing.com/jobs/dortmund-devops-profi-linux-docker-kubernetes-ansible-puppet-terraform-vagrant-inhouse-mwd-98426988,xing,2023-03-18 12:46:53,Data Engineer
10,Data Engineer - Python / PlanerAI / Kundenservice / Home Office (m/w/d),Vor 2 Tagen,Campusjäger by Workwise,Bochum,Wir suchen zum nächstmöglichen Zeitpunkt Verstärkung für unser Jobangebot Data Engineer - Python / PlanerAI / Kundenservice / Home Office (m/w/d).,https://www.xing.com/jobs/bochum-data-engineer-python-planerai-kundenservice-home-office-98396103,xing,2023-03-18 12:46:53,Data Engineer
11,Data Engineer - Python / PlanerAI / Kundenservice / Home Office (m/w/d),Vor 2 Tagen,Campusjäger by Workwise,Dortmund,Wir suchen zum nächstmöglichen Zeitpunkt Verstärkung für unser Jobangebot Data Engineer - Python / PlanerAI / Kundenservice / Home Office (m/w/d).,https://www.xing.com/jobs/dortmund-data-engineer-python-planerai-kundenservice-home-office-98395845,xing,2023-03-18 12:46:53,Data Engineer
12,Data Engineer - Python / PlanerAI / Kundenservice / Home Office (m/w/d),Vor 2 Tagen,Campusjäger by Workwise,Gelsenkirchen,Wir suchen zum nächstmöglichen Zeitpunkt Verstärkung für unser Jobangebot Data Engineer - Python / PlanerAI / Kundenservice / Home Office (m/w/d).,https://www.xing.com/jobs/gelsenkirchen-data-engineer-python-planerai-kundenservice-home-office-98396187,xing,2023-03-18 12:46:53,Data Engineer
13,Data Engineer - Python / PlanerAI / Kundenservice / Home Office (m/w/d),Vor 2 Tagen,Campusjäger by Workwise,Bielefeld,Wir suchen zum nächstmöglichen Zeitpunkt Verstärkung für unser Jobangebot Data Engineer - Python / PlanerAI / Kundenservice / Home Office (m/w/d).,https://www.xing.com/jobs/bielefeld-data-engineer-python-planerai-kundenservice-home-office-98395730,xing,2023-03-18 12:46:53,Data Engineer
14,Data Engineer - Python / PlanerAI / Kundenservice / Home Office (m/w/d),Vor 2 Tagen,Campusjäger by Workwise,Münster,Wir suchen zum nächstmöglichen Zeitpunkt Verstärkung für unser Jobangebot Data Engineer - Python / PlanerAI / Kundenservice / Home Office (m/w/d).,https://www.xing.com/jobs/muenster-data-engineer-python-planerai-kundenservice-home-office-98395391,xing,2023-03-18 12:46:53,Data Engineer
15,"(Senior) Consultant / Data Engineer Snowflake, SAS, Informatica oder Microsoft Azure (all genders)",Vor 2 Tagen,adesso SE,Dortmund,"Als (Senior) Data Engineer bist du Teil eines innovativen Teams und wirkst bei anspruchsvollen IT-Projekten mit, die unseren Kunden durch modernste Daten Architekturen",https://www.xing.com/jobs/dortmund-senior-consultant-data-engineer-snowflake-sas-informatica-microsoft-azure-all-genders-98389897,xing,2023-03-18 12:46:53,Data Engineer
16,"SAS Administrator | SAS Analytics Software, Linux, Java-Stack, Big Data | Inhouse (mwd)",Vor 3 Tagen,Vesterling AG,Paderborn,"Sie wirken als SAS Administrator an der Konzeption, am Aufbau, dem sicheren Betrieb und der Optimierung von Big Data Systemlandschaften mit.",https://www.xing.com/jobs/paderborn-sas-administrator-sas-analytics-software-linux-java-stack-big-data-inhouse-mwd-98382956,xing,2023-03-18 12:46:53,Data Engineer
17,"SAS Administrator | SAS Analytics Software, Linux, Java-Stack, Big Data | Inhouse (mwd)",Vor 3 Tagen,Vesterling AG,Dortmund,"Sie wirken als SAS Administrator an der Konzeption, am Aufbau, dem sicheren Betrieb und der Optimierung von Big Data Systemlandschaften mit.",https://www.xing.com/jobs/dortmund-sas-administrator-sas-analytics-software-linux-java-stack-big-data-inhouse-mwd-98382954,xing,2023-03-18 12:46:53,Data Engineer
18,"Linux-Systemadministrator | Anwendungsbetrieb im Java-Umfeld, BI, Big Data (mwd)",Vor 3 Tagen,Vesterling AG,Dortmund,Als Linux Systems Engineer betreiben Sie bei einem etablierten IT-Beratungshaus Lösungen für SAS Business Intelligence und Big Data.,https://www.xing.com/jobs/dortmund-linux-systemadministrator-anwendungsbetrieb-java-umfeld-bi-big-data-mwd-98382949,xing,2023-03-18 12:46:53,Data Engineer
19,"Linux-Systemadministrator | Anwendungsbetrieb im Java-Umfeld, BI, Big Data (mwd)",Vor 3 Tagen,Vesterling AG,Paderborn,Als Linux Systems Engineer betreiben Sie bei einem etablierten IT-Beratungshaus Lösungen für SAS Business Intelligence und Big Data.,https://www.xing.com/jobs/paderborn-linux-systemadministrator-anwendungsbetrieb-java-umfeld-bi-big-data-mwd-98382945,xing,2023-03-18 12:46:53,Data Engineer
